source_signature,row_count,taxonomy_group,species_guess,bacdive_status_closure,bacdive_validated_main,bacdive_exact_main,bacdive_nonempty_trait_count,metatraits_covered,metatraits_unique_trait_count
taxon:512|organism:alcaligenes sp,5,target_bacteria,alcaligenes sp,bacdive_not_found,False,False,0,False,0
taxon:5142|organism:neurospora intermedia,1,target_fungi,neurospora intermedia,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5143|organism:neurospora africana,1,target_fungi,neurospora africana,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:51453|organism:hypocrea jecorina (trichoderma reesei),16,target_fungi,hypocrea jecorina,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5147|organism:sordaria macrospora,3,target_fungi,sordaria macrospora,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:51657|organism:nakaseomyces delphensis (yeast) (kluyveromyces delphensis),1,target_fungi,nakaseomyces delphensis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:51662|organism:pimelobacter sp. (strain r48),1,target_bacteria,pimelobacter sp.,bacdive_not_found,False,False,0,False,0
taxon:516950|organism:streptococcus pneumoniae (strain cgsp14),81,target_bacteria,streptococcus pneumoniae,bacdive_species_exact_name_match,True,False,9,True,191
taxon:5180|organism:sclerotinia sclerotiorum (white mold) (whetzelinia sclerotiorum),1,target_fungi,sclerotinia sclerotiorum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:518|organism:bordetella bronchiseptica (alcaligenes bronchisepticus),1,target_bacteria,bordetella bronchiseptica,bacdive_species_exact_name_match,True,False,7,True,173
taxon:51915|organism:maudiozyma humilis (sour dough yeast) (kazachstania humilis),2,target_fungi,maudiozyma humilis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5191|organism:ascobolus immersus,4,target_fungi,ascobolus immersus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5207|organism:cryptococcus neoformans (filobasidiella neoformans),1,target_fungi,cryptococcus neoformans,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:520|organism:bordetella pertussis,1,target_bacteria,bordetella pertussis,bacdive_species_exact_name_match,True,False,4,True,199
taxon:521007|organism:borreliella burgdorferi (strain n40) (borrelia burgdorferi),1,target_bacteria,borreliella burgdorferi,bacdive_species_exact_name_match,True,False,5,True,135
taxon:5219|organism:exidia glandulosa (black witches' butter) (tremella glandulosa),1,target_fungi,exidia glandulosa,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:521|organism:bordetella avium,1,target_bacteria,bordetella avium,bacdive_species_exact_name_match,True,False,4,True,177
taxon:523796|organism:staphylococcus aureus (strain mrsa st398 / isolate s0385),1,target_bacteria,staphylococcus aureus,bacdive_species_exact_name_match,True,False,4,True,202
taxon:523841|organism:haloferax mediterranei (strain atcc 33500 / dsm 1411 / jcm 8866 / nbrc 14739 / ncimb 2177 / r-4) (halobacterium mediterranei),10,target_archaea,haloferax mediterranei,bacdive_exact_culture_collection,True,True,4,False,0
taxon:525244|organism:acinetobacter sp. (strain atcc 27244 / 9458),2,target_bacteria,acinetobacter sp.,bacdive_not_found,False,False,0,False,0
taxon:526|organism:acidiphilium rubrum,4,target_bacteria,acidiphilium rubrum,bacdive_not_found,False,False,0,True,76
taxon:5270|organism:mycosarcoma maydis (corn smut fungus) (ustilago maydis),4,target_fungi,mycosarcoma maydis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5286|organism:rhodotorula toruloides (yeast) (rhodosporidium toruloides),24,target_fungi,rhodotorula toruloides,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5297|organism:puccinia graminis (black stem rust fungus),1,target_fungi,puccinia graminis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:52|organism:chondromyces crocatus,2,target_bacteria,chondromyces crocatus,bacdive_species_exact_name_match,True,False,4,True,79
taxon:5315|organism:ganoderma lucidum (ling zhi medicinal fungus) (bracket fungus),23,target_fungi,ganoderma lucidum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5322|organism:pleurotus ostreatus (oyster mushroom) (white-rot fungus),2,target_fungi,pleurotus ostreatus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5323|organism:pleurotus eryngii (boletus of the steppes),3,target_fungi,pleurotus eryngii,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5325|organism:trametes versicolor (white-rot fungus) (coriolus versicolor),3,target_fungi,trametes versicolor,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5327|organism:trametes hirsuta (white-rot fungus) (coriolus hirsutus),2,target_fungi,trametes hirsuta,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:53336|organism:tatumella citrea (pantoea citrea),1,target_bacteria,tatumella citrea,bacdive_species_exact_name_match,True,False,9,True,152
taxon:5334|organism:schizophyllum commune (split gill fungus),9,target_fungi,schizophyllum commune,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:53406|organism:pseudomonas anguilliseptica,1,target_bacteria,pseudomonas anguilliseptica,bacdive_species_exact_name_match,True,False,5,True,153
taxon:53412|organism:metapseudomonas resinovorans (pseudomonas resinovorans),5,target_bacteria,metapseudomonas resinovorans,bacdive_species_taxid_or_synonym_match,True,False,9,True,151
taxon:53419|organism:treponema socranskii,1,target_bacteria,treponema socranskii,bacdive_species_exact_name_match,True,False,3,True,137
taxon:5341|organism:agaricus bisporus (white button mushroom),22,target_fungi,agaricus bisporus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:53446|organism:streptomyces cinnamoneus (streptoverticillium cinnamoneum),2,target_bacteria,streptomyces cinnamoneus,bacdive_species_exact_name_match,True,False,0,True,155
taxon:5346|organism:coprinopsis cinerea (inky cap fungus) (hormographiella aspergillata),5,target_fungi,coprinopsis cinerea,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5353|organism:lentinula edodes (shiitake mushroom) (lentinus edodes),3,target_fungi,lentinula edodes,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:536056|organism:escherichia coli (strain atcc 33849 / dsm 4235 / ncimb 12045 / k12 / dh1),8,target_bacteria,escherichia coli,bacdive_exact_culture_collection,True,True,7,True,218
taxon:53953|organism:pyrococcus horikoshii,2,target_archaea,pyrococcus horikoshii,bacdive_species_exact_name_match,True,False,5,True,134
taxon:54061|organism:ralstonia sp,9,target_bacteria,ralstonia sp,bacdive_not_found,False,False,0,False,0
taxon:54076|organism:thermococcus zilligii,1,target_archaea,thermococcus zilligii,bacdive_species_exact_name_match,True,False,5,True,135
taxon:5417|organism:vanrija humicola (yeast) (cryptococcus humicola),4,target_fungi,vanrija humicola,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:54291|organism:raoultella ornithinolytica (klebsiella ornithinolytica),1,target_bacteria,raoultella ornithinolytica,bacdive_species_exact_name_match,True,False,3,False,0
taxon:544404|organism:escherichia coli o157:h7 (strain tw14359 / ehec),7,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:544406|organism:helicobacter pylori (strain b128),1,target_bacteria,helicobacter pylori,bacdive_species_exact_name_match,True,False,5,True,177
taxon:54571|organism:streptomyces venezuelae,11,target_bacteria,streptomyces venezuelae,bacdive_species_exact_name_match,True,False,3,True,148
taxon:545|organism:citrobacter koseri (citrobacter diversus),2,target_bacteria,citrobacter koseri,bacdive_species_exact_name_match,True,False,4,True,190
taxon:5466|organism:colletotrichum trifolii,1,target_fungi,colletotrichum trifolii,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:546|organism:citrobacter freundii,22,target_bacteria,citrobacter freundii,bacdive_species_exact_name_match,True,False,0,True,177
taxon:5476|organism:candida albicans (yeast),48,target_fungi,candida albicans,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5477|organism:candida boidinii (yeast),8,target_fungi,candida boidinii,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5479|organism:candida maltosa (yeast),13,target_fungi,candida maltosa,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5480|organism:candida parapsilosis (yeast),10,target_fungi,candida parapsilosis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5481|organism:diutina rugosa (yeast) (candida rugosa),2,target_fungi,diutina rugosa,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5482|organism:candida tropicalis (yeast),25,target_fungi,candida tropicalis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:548|organism:klebsiella aerogenes (enterobacter aerogenes),24,target_bacteria,klebsiella aerogenes,bacdive_species_exact_name_match,True,False,0,False,0
taxon:5499|organism:passalora fulva (tomato leaf mold) (cladosporium fulvum),1,target_fungi,passalora fulva,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:549|organism:enterobacter agglomerans (erwinia herbicola) (pantoea agglomerans),23,target_bacteria,enterobacter agglomerans,bacdive_species_exact_name_match,True,False,4,True,171
taxon:5503|organism:cochliobolus lunatus (filamentous fungus) (curvularia lunata),5,target_fungi,cochliobolus lunatus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5507|organism:fusarium oxysporum (fusarium vascular wilt),11,target_fungi,fusarium oxysporum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:550|organism:enterobacter cloacae,11,target_bacteria,enterobacter cloacae,bacdive_species_exact_name_match,True,False,0,True,184
taxon:5514|organism:fusarium sporotrichioides,1,target_fungi,fusarium sporotrichioides,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:55158|organism:streptomyces peucetius subsp. caesius,6,target_bacteria,streptomyces peucetius,bacdive_species_exact_name_match,True,False,0,True,135
taxon:5516|organism:fusarium culmorum,1,target_fungi,fusarium culmorum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5518|organism:gibberella zeae (wheat head blight fungus) (fusarium graminearum),1,target_fungi,gibberella zeae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:55209|organism:pantoea cypripedii (pectobacterium cypripedii) (erwinia cypripedii),3,target_bacteria,pantoea cypripedii,bacdive_species_exact_name_match,True,False,4,True,169
taxon:5520|organism:microdochium nivale (pink snow mold) (lanosa nivalis),6,target_fungi,microdochium nivale,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:55212|organism:erwinia rhapontici (pectobacterium rhapontici),2,target_bacteria,erwinia rhapontici,bacdive_species_exact_name_match,True,False,9,True,155
taxon:5523|organism:gibberella baccata (fusarium lateritium),1,target_fungi,gibberella baccata,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:552536|organism:listeria monocytogenes serotype 4a (strain hcc23),150,target_bacteria,listeria monocytogenes,bacdive_species_exact_name_match,True,False,2,True,204
taxon:5530|organism:metarhizium anisopliae (entomophthora anisopliae),4,target_fungi,metarhizium anisopliae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:553199|organism:cutibacterium acnes (strain sk137) (propionibacterium acnes),1,target_bacteria,cutibacterium acnes,bacdive_species_exact_name_match,True,False,3,True,208
taxon:553611|organism:photobacterium leiognathi,5,target_bacteria,photobacterium leiognathi,bacdive_species_exact_name_match,True,False,9,True,152
taxon:5537|organism:rhodotorula mucilaginosa (yeast) (rhodotorula rubra),2,target_fungi,rhodotorula mucilaginosa,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:553|organism:pantoea ananas (erwinia uredovora),11,target_bacteria,pantoea ananas,bacdive_species_taxid_or_synonym_match,True,False,9,True,165
taxon:5541|organism:thermomyces lanuginosus (thermophilic fungus) (humicola lanuginosa),1,target_fungi,thermomyces lanuginosus,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5544|organism:trichoderma harzianum (hypocrea lixii),2,target_fungi,trichoderma harzianum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5547|organism:hypocrea rufa (trichoderma viride),1,target_fungi,hypocrea rufa,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5548|organism:trichoderma longibrachiatum,1,target_fungi,trichoderma longibrachiatum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:554|organism:pectobacterium carotovorum (erwinia carotovora),1,target_bacteria,pectobacterium carotovorum,bacdive_species_exact_name_match,True,False,3,True,163
taxon:555311|organism:saccharolobus solfataricus (strain 98/2) (sulfolobus solfataricus),1,target_archaea,saccharolobus solfataricus,bacdive_species_exact_name_match,True,False,1,True,140
taxon:5554|organism:cutaneotrichosporon cutaneum (yeast) (trichosporon cutaneum),2,target_fungi,cutaneotrichosporon cutaneum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:55588|organism:uromyces fabae (rust fungus),4,target_fungi,uromyces fabae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:555970|organism:bifidobacterium animalis subsp. lactis (strain dsm 10140 / ccug 37979 / jcm 10602 / lmg 18314 / nrrl b-41405 / ur1),2,target_bacteria,bifidobacterium animalis,bacdive_species_exact_name_match,True,False,3,True,184
taxon:555|organism:pectobacterium carotovorum subsp. carotovorum (erwinia carotovora subsp. carotovora),10,target_bacteria,pectobacterium carotovorum,bacdive_species_exact_name_match,True,False,3,True,163
taxon:55601|organism:vibrio anguillarum (listonella anguillarum),1,target_bacteria,vibrio anguillarum,bacdive_species_taxid_or_synonym_match,True,False,9,True,170
taxon:556|organism:dickeya chrysanthemi (pectobacterium chrysanthemi) (erwinia chrysanthemi),5,target_bacteria,dickeya chrysanthemi,bacdive_species_exact_name_match,True,False,2,True,163
taxon:557433|organism:limosilactobacillus reuteri subsp. reuteri (strain jcm 1112) (lactobacillus reuteri),68,target_bacteria,limosilactobacillus reuteri,bacdive_exact_culture_collection,True,True,9,True,180
taxon:557722|organism:pseudomonas aeruginosa (strain lesb58),220,target_bacteria,pseudomonas aeruginosa,bacdive_species_exact_name_match,True,False,7,True,219
taxon:557760|organism:cereibacter sphaeroides (strain kd131 / kctc 12085) (rhodobacter sphaeroides),111,target_bacteria,cereibacter sphaeroides,bacdive_species_exact_name_match,True,False,5,True,159
taxon:5580|organism:aureobasidium pullulans (black yeast) (pullularia pullulans),1,target_fungi,aureobasidium pullulans,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:559292|organism:saccharomyces cerevisiae (strain atcc 204508 / s288c) (baker's yeast),3,target_fungi,saccharomyces cerevisiae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:55952|organism:streptomyces toyocaensis,1,target_bacteria,streptomyces toyocaensis,bacdive_not_found,False,False,0,True,133
taxon:5599|organism:alternaria alternata (alternaria rot fungus) (torula alternata),11,target_fungi,alternaria alternata,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:561231|organism:pectobacterium parmentieri (strain wpp163) (pectobacterium wasabiae (strain wpp163)),1,target_bacteria,pectobacterium parmentieri,bacdive_species_exact_name_match,True,False,7,True,141
taxon:561275|organism:mycobacterium bovis (strain bcg / tokyo 172 / atcc 35737 / tmc 1019),144,target_bacteria,mycobacterium tuberculosis,bacdive_species_exact_name_match,True,False,3,True,147
taxon:561276|organism:streptococcus pneumoniae (strain atcc 700669 / spain 23f-1),103,target_bacteria,streptococcus pneumoniae,bacdive_species_exact_name_match,True,False,9,True,191
taxon:561501|organism:buchnera aphidicola subsp. acyrthosiphon pisum (strain tuc7),100,target_bacteria,buchnera aphidicola,bacdive_not_found,False,False,0,True,133
taxon:561896|organism:postia placenta (strain atcc 44394 / madison 698-r) (brown rot fungus) (poria monticola),47,target_fungi,rhodonia placenta,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:5627|organism:grifola frondosa (maitake) (polyporus frondosus),1,target_fungi,grifola frondosa,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:562|organism:escherichia coli,81,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:563|organism:shimwellia blattae (escherichia blattae),1,target_bacteria,shimwellia blattae,bacdive_species_exact_name_match,True,False,9,True,158
taxon:564|organism:escherichia fergusonii,1,target_bacteria,escherichia fergusonii,bacdive_species_exact_name_match,True,False,3,True,180
taxon:565042|organism:bifidobacterium longum subsp. longum (strain atcc 15707 / dsm 20219 / jcm 1217 / nctc 11818 / e194b),5,target_bacteria,bifidobacterium longum,bacdive_species_exact_name_match,True,False,0,True,182
taxon:565|organism:atlantibacter hermannii (escherichia hermannii),1,target_bacteria,atlantibacter hermannii,bacdive_species_taxid_or_synonym_match,True,False,9,True,171
taxon:56636|organism:aeropyrum pernix,1,target_archaea,aeropyrum pernix,bacdive_species_exact_name_match,True,False,9,True,138
taxon:56641|organism:fusarium cerealis (fusarium crookwellense),1,target_fungi,fusarium cerealis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:566679|organism:bradyrhizobium sp. (strain ors 375),1,target_bacteria,bradyrhizobium sp.,bacdive_not_found,False,False,0,False,0
taxon:566|organism:pseudescherichia vulneris (escherichia vulneris),12,target_bacteria,pseudescherichia vulneris,bacdive_species_exact_name_match,True,False,1,True,176
taxon:56812|organism:shewanella frigidimarina,1,target_bacteria,shewanella frigidimarina,bacdive_species_exact_name_match,True,False,9,True,163
taxon:568206|organism:bacillus anthracis (strain cdc 684 / nrrl 3495),198,target_bacteria,bacillus anthracis,bacdive_species_exact_name_match,True,False,0,True,139
taxon:56877|organism:helicobacter bizzozeronii,1,target_bacteria,helicobacter bizzozeronii,bacdive_species_exact_name_match,True,False,5,True,131
taxon:568819|organism:listeria monocytogenes serotype 4b (strain clip80459),159,target_bacteria,listeria monocytogenes,bacdive_species_exact_name_match,True,False,2,True,204
taxon:56956|organism:thermus brockianus,1,target_bacteria,thermus brockianus,bacdive_species_exact_name_match,True,False,3,True,137
taxon:569|organism:hafnia alvei,1,target_bacteria,hafnia alvei,bacdive_species_exact_name_match,True,False,4,True,179
taxon:56|organism:sorangium cellulosum (polyangium cellulosum),2,target_bacteria,sorangium cellulosum,bacdive_species_exact_name_match,True,False,4,True,137
taxon:57040|organism:malonomonas rubra,1,target_bacteria,malonomonas rubra,bacdive_species_exact_name_match,True,False,5,True,137
taxon:570417|organism:wolbachia pipientis subsp. culex pipiens (strain wpip),50,target_bacteria,wolbachia endosymbiont of culex quinquefasciatus,bacdive_not_found,False,False,0,False,0
taxon:57045|organism:salmonella paratyphi b (salmonella enterica subsp. enterica serovar paratyphi b),1,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
taxon:57174|organism:caldococcus noboribetus,1,target_archaea,caldococcus noboribetus,bacdive_species_exact_name_match,True,False,3,False,0
taxon:571|organism:klebsiella oxytoca,17,target_bacteria,klebsiella oxytoca,bacdive_species_exact_name_match,True,False,0,False,0
taxon:573235|organism:escherichia coli o26:h11 (strain 11368 / ehec),8,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:573|organism:klebsiella pneumoniae,53,target_bacteria,klebsiella pneumoniae,bacdive_species_exact_name_match,True,False,7,False,0
taxon:575|organism:raoultella planticola (klebsiella planticola),2,target_bacteria,raoultella planticola,bacdive_species_exact_name_match,True,False,1,False,0
taxon:57679|organism:cutaneotrichosporon curvatum (oleaginous yeast) (cryptococcus curvatus),1,target_fungi,cutaneotrichosporon curvatum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:576|organism:klebsiella sp,2,target_bacteria,klebsiella sp,bacdive_not_found,False,False,0,False,0
taxon:57706|organism:citrobacter braakii,1,target_bacteria,citrobacter braakii,bacdive_species_exact_name_match,True,False,4,True,179
taxon:577|organism:raoultella terrigena (klebsiella terrigena),5,target_bacteria,raoultella terrigena,bacdive_species_exact_name_match,True,False,5,False,0
taxon:58172|organism:paenibacillus sp,2,target_bacteria,paenibacillus sp,bacdive_not_found,False,False,0,False,0
taxon:582|organism:morganella morganii (proteus morganii),4,target_bacteria,morganella morganii,bacdive_species_exact_name_match,True,False,5,True,180
taxon:58346|organism:streptomyces platensis,2,target_bacteria,streptomyces platensis,bacdive_species_exact_name_match,True,False,3,True,130
taxon:58351|organism:kitasatospora kifunensis (streptomyces kifunensis),2,target_bacteria,kitasatospora kifunensis,bacdive_species_exact_name_match,True,False,3,True,151
taxon:584|organism:proteus mirabilis,7,target_bacteria,proteus mirabilis,bacdive_species_exact_name_match,True,False,0,True,187
taxon:585034|organism:escherichia coli o8 (strain iai1),366,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:585054|organism:escherichia fergusonii (strain atcc 35469 / dsm 13698 / ccug 18766 / iam 14443 / jcm 21226 / lmg 7866 / nbrc 102419 / nctc 12128 / cdc 0568-73),1,target_bacteria,escherichia fergusonii,bacdive_exact_culture_collection,True,True,9,True,180
taxon:585395|organism:escherichia coli o103:h2 (strain 12009 / ehec),8,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:585396|organism:escherichia coli o111:h- (strain 11128 / ehec),8,target_bacteria,escherichia coli,bacdive_species_exact_name_match,True,False,1,True,218
taxon:585|organism:proteus vulgaris,5,target_bacteria,proteus vulgaris,bacdive_species_exact_name_match,True,False,0,True,184
taxon:58712|organism:salmonella anatum,3,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
taxon:587|organism:providencia rettgeri,1,target_bacteria,providencia rettgeri,bacdive_species_exact_name_match,True,False,0,True,178
taxon:588|organism:providencia stuartii,4,target_bacteria,providencia stuartii,bacdive_species_exact_name_match,True,False,1,True,178
taxon:591020|organism:shigella flexneri serotype x (strain 2002017),8,target_bacteria,shigella flexneri,bacdive_species_exact_name_match,True,False,4,True,180
taxon:591157|organism:streptomyces sp. (strain spb78),1,target_bacteria,streptomyces sp.,bacdive_not_found,False,False,0,False,0
taxon:591159|organism:streptomyces viridochromogenes (strain dsm 40736 / jcm 4977 / bcrc 1201 / tue 494),2,target_bacteria,streptomyces viridochromogenes,bacdive_exact_culture_collection,True,True,4,True,138
taxon:592021|organism:bacillus anthracis (strain a0248),194,target_bacteria,bacillus anthracis,bacdive_species_exact_name_match,True,False,0,True,139
taxon:59205|organism:salmonella houtenae,1,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
taxon:592205|organism:helicobacter pylori (strain b38),1,target_bacteria,helicobacter pylori,bacdive_species_exact_name_match,True,False,5,True,177
taxon:59374|organism:fibrobacter succinogenes (strain atcc 19169 / s85),6,target_bacteria,fibrobacter succinogenes,bacdive_exact_culture_collection,True,True,1,False,0
taxon:59405|organism:thauera aromatica,28,target_bacteria,thauera aromatica,bacdive_species_exact_name_match,True,False,5,True,134
taxon:59406|organism:aromatoleum evansii (azoarcus evansii),10,target_bacteria,aromatoleum evansii,bacdive_species_exact_name_match,True,False,5,True,20
taxon:594|organism:salmonella gallinarum,4,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
taxon:595496|organism:escherichia coli (strain k12 / mc4100 / bw2952),352,target_bacteria,escherichia coli,bacdive_exact_designation,True,True,9,True,218
taxon:595605|organism:sphingobium wenxiniae (strain dsm 21828 / cgmcc 1.7748 / jz-1),1,target_bacteria,sphingobium wenxiniae,bacdive_exact_culture_collection,True,True,5,True,97
taxon:596|organism:salmonella muenchen,4,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
taxon:5970|organism:exophiala dermatitidis (black yeast-like fungus) (wangiella dermatitidis),1,target_fungi,exophiala dermatitidis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:59931|organism:synechococcus sp. (strain wh7805),2,target_bacteria,synechococcus sp.,bacdive_not_found,False,False,0,False,0
taxon:600|organism:salmonella thompson,1,target_bacteria,salmonella enterica,bacdive_species_exact_name_match,True,False,8,True,210
taxon:60175|organism:penicillium nalgiovense,1,target_fungi,penicillium nalgiovense,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:60480|organism:shewanella sp. (strain mr-4),203,target_bacteria,shewanella sp.,bacdive_not_found,False,False,0,False,0
taxon:60894|organism:saccharopolyspora spinosa,4,target_bacteria,saccharopolyspora spinosa,bacdive_species_exact_name_match,True,False,5,True,152
taxon:61016|organism:virgibacillus salexigens (salibacillus salexigens),1,target_bacteria,virgibacillus salexigens,bacdive_species_exact_name_match,True,False,6,True,104
taxon:615|organism:serratia marcescens,35,target_bacteria,serratia marcescens,bacdive_species_exact_name_match,True,False,1,True,198
taxon:61646|organism:lelliottia amnigena (enterobacter amnigenus),2,target_bacteria,lelliottia amnigena,bacdive_species_exact_name_match,True,False,1,True,155
taxon:618|organism:serratia odorifera,1,target_bacteria,serratia odorifera,bacdive_species_exact_name_match,True,False,2,True,169
taxon:621|organism:shigella boydii,3,target_bacteria,shigella boydii,bacdive_species_exact_name_match,True,False,6,True,179
taxon:622|organism:shigella dysenteriae,7,target_bacteria,shigella dysenteriae,bacdive_species_exact_name_match,True,False,2,True,175
taxon:623|organism:shigella flexneri,562,target_bacteria,shigella flexneri,bacdive_species_exact_name_match,True,False,4,True,180
taxon:624|organism:shigella sonnei,4,target_bacteria,shigella sonnei,bacdive_species_exact_name_match,True,False,5,True,179
taxon:627192|organism:sphingobium sp. (strain nbrc 103272 / syk-6),21,target_bacteria,sphingobium sp.,bacdive_exact_culture_collection,True,True,3,False,0
taxon:630|organism:yersinia enterocolitica,8,target_bacteria,yersinia enterocolitica,bacdive_species_exact_name_match,True,False,6,True,196
taxon:631|organism:yersinia intermedia,1,target_bacteria,yersinia intermedia,bacdive_species_exact_name_match,True,False,4,True,183
taxon:632|organism:yersinia pestis,403,target_bacteria,yersinia pestis,bacdive_species_exact_name_match,True,False,0,True,135
taxon:633|organism:yersinia pseudotuberculosis,4,target_bacteria,yersinia pseudotuberculosis,bacdive_species_exact_name_match,True,False,5,True,187
taxon:63400|organism:arthroderma benhamiae (trichophyton mentagrophytes),1,target_fungi,arthroderma benhamiae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:634|organism:yersinia bercovieri,1,target_bacteria,yersinia bercovieri,bacdive_species_exact_name_match,True,False,3,True,176
taxon:63577|organism:hypocrea atroviridis (trichoderma atroviride),19,target_fungi,hypocrea atroviridis,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:636|organism:edwardsiella tarda,1,target_bacteria,edwardsiella tarda,bacdive_species_exact_name_match,True,False,1,True,172
taxon:640131|organism:klebsiella variicola (strain at-22),10,target_bacteria,klebsiella variicola,bacdive_species_exact_name_match,True,False,5,False,0
taxon:641143|organism:capnocytophaga granulosa (strain atcc 51502 / dsm 11449 / jcm 8566 / lmg 16022 / nctc 12948 / b0611),2,target_bacteria,capnocytophaga granulosa,bacdive_exact_culture_collection,True,True,9,False,0
taxon:64363|organism:dothistroma septosporum (red band needle blight fungus) (mycosphaerella pini),2,target_fungi,dothistroma septosporum,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:643680|organism:saccharomyces cerevisiae (strain lalvin ec1118 / prise de mousse) (baker's yeast),2,target_fungi,saccharomyces cerevisiae,not_applicable_fungi_or_non_bacdive_scope,False,False,0,False,0
taxon:644107|organism:ruegeria lacuscaerulensis (strain dsm 11314 / kctc 2953 / iti-1157) (silicibacter lacuscaerulensis),1,target_bacteria,ruegeria lacuscaerulensis,bacdive_exact_culture_collection,True,True,4,True,134
