trait_id,trait_name,prediction_scope,file_name,taxonomy_namespace,taxonomic_rank,metatraits_trait_name,unit,group_1,group_2,ontology_ids,databases,example_taxon_id,example_taxon_name,example_consensus_value,example_minimum,example_median,example_mean,example_maximum,why_matched,boundary_note
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: esculin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:4853,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: gelatin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:5291,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,No robust majority,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: starch,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:28017,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,No robust majority,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: urea,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:16199,MICROPHERRET:SPIREv1=fd21931;Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: xylan,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:37166,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: ammonia,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:16134,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: glucose,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:17234,Traitar:SPIREv1=8bd7d86,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: hydrogen,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:49637;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: iron,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:18248;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: sulfide,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:15138;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: sulfur compounds,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:26833;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: manganese,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:18291,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: methanol,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:17790,MICROPHERRET:SPIREv1=fd21931,864477170,0-14-0-10-38-17,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: aromatic compound,boolean,Metabolism,Catabolic process,GO:0019439,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: aromatic hydrocarbon,boolean,Metabolism,Catabolic process,SNOMED:34862004;GO:0019439,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: cellulose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:62968,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: chitin,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:17029,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: hydrocarbon,boolean,Metabolism,Catabolic process,GO:0120253,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: lignin,boolean,Metabolism,Catabolic process,GO:0046274,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: plastic,boolean,Metabolism,Catabolic process,ENVO:06105015,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: 4-nitrophenyl beta-D-galactopyranoside,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:355715,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,No robust majority,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: casein,boolean,Metabolism,Hydrolase activity,GO:0016787,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: esculin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:4853,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,true,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: gelatin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:5291,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,No robust majority,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: starch,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:28017,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: urea,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:16199,MICROPHERRET:SPIREv1=fd21931;Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,hydrolysis: xylan,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:37166,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: ammonia,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:16134,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: glucose,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:17234,Traitar:SPIREv1=8bd7d86,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: hydrogen,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:49637;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: iron,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:18248;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: sulfide,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:15138;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation in darkness: sulfur compounds,boolean,Metabolism,Oxidation in darkness,GO:0055114;CHEBI:26833;OMIT:0004907,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation in darkness,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: manganese,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:18291,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,oxidation: methanol,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:17790,MICROPHERRET:SPIREv1=fd21931,2070788780,0-14-0-20-30-16,false,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: aromatic compound,boolean,Metabolism,Catabolic process,GO:0019439,MICROPHERRET:SPIREv1=fd21931,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: aromatic hydrocarbon,boolean,Metabolism,Catabolic process,SNOMED:34862004;GO:0019439,MICROPHERRET:SPIREv1=fd21931,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: cellulose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:62968,MICROPHERRET:SPIREv1=fd21931,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: chitin,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:17029,MICROPHERRET:SPIREv1=fd21931,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: hydrocarbon,boolean,Metabolism,Catabolic process,GO:0120253,MICROPHERRET:SPIREv1=fd21931,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,all,gtdb_family_summary_all.tsv.gz,gtdb,family,degradation: lignin,boolean,Metabolism,Catabolic process,GO:0046274,MICROPHERRET:SPIREv1=fd21931,410678088,0-14-0-20-34-12,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: arginine,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:29016,BacDive=2025-07-29,318463998,Acanthopleuribacteraceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: carboxymethylcellulose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:85146,BacDive=2025-07-29,1775432467,Acetivibrionaceae,true,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: casein,boolean,Metabolism,Catabolic process,GO:0009056,BacDive=2025-07-29,1775432467,Acetivibrionaceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: cellobiose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:17057,BacDive=2025-07-29,1775432467,Acetivibrionaceae,true,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: cellulose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:62968,BacDive=2025-07-29,1775432467,Acetivibrionaceae,true,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: citrate,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:16947,BacDive=2025-07-29,1775432467,Acetivibrionaceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: casein,boolean,Metabolism,Hydrolase activity,GO:0016787,BacDive=2025-07-29,1775432467,Acetivibrionaceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: cellulose,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:62968,BacDive=2025-07-29,1775432467,Acetivibrionaceae,true,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: esculin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:4853,BacDive=2025-07-29,1775432467,Acetivibrionaceae,true,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: gelatin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:5291,BacDive=2025-07-29,1775432467,Acetivibrionaceae,true,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: carboxymethylcellulose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:85146,BacDive=2025-07-29,915913853,Acetobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: casein,boolean,Metabolism,Catabolic process,GO:0009056,BacDive=2025-07-29,915913853,Acetobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: arginine,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:29016,BacDive=2025-07-29,915913853,Acetobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: carboxymethylcellulose,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:85146,BacDive=2025-07-29,915913853,Acetobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: casein,boolean,Metabolism,Hydrolase activity,GO:0016787,BacDive=2025-07-29,915913853,Acetobacteraceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: cellulose,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:62968,BacDive=2025-07-29,915913853,Acetobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: chitin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:17029,BacDive=2025-07-29,915913853,Acetobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: esculin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:4853,BacDive=2025-07-29,915913853,Acetobacteraceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: gelatin,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:5291,BacDive=2025-07-29,915913853,Acetobacteraceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: hippurate,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:606565,BacDive=2025-07-29,915913853,Acetobacteraceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxidation: acetate,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:30089,BacDive=2025-07-29,915913853,Acetobacteraceae,No robust majority,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxidation: acetic acid,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:16411,BacDive=2025-07-29,915913853,Acetobacteraceae,true,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,oxidation: ethanol,boolean,Metabolism,Oxidation,GO:0055114;CHEBI:16236,BacDive=2025-07-29,915913853,Acetobacteraceae,true,NA,NA,NA,NA,group_2:contains~~Oxidation,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: arginine,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:29016,BacDive=2025-07-29,1029517523,Acholeplasmataceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,hydrolysis: urea,boolean,Metabolism,Hydrolase activity,GO:0016787;CHEBI:16199,BacDive=2025-07-29,1029517523,Acholeplasmataceae,false,NA,NA,NA,NA,group_2:contains~~Hydrolase activity,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: cellobiose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:17057,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: D-arabinose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:17108,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
F8,degradation_capacity_broad,no_predictions,gtdb_family_summary_no_predictions.tsv.gz,gtdb,family,degradation: D-fructose,boolean,Metabolism,Catabolic process,GO:0009056;CHEBI:15824,BacDive=2025-07-29,1860107176,Acidaminococcaceae,false,NA,NA,NA,NA,group_2:contains~~Catabolic process,"group_2 in {Catabolic process, Hydrolase activity, Oxidation}. Overlaps F9 for hydrolases."
